workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1324,List 5,,0,2,1002,,5,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1324,List 5,,0,5,1005,,5,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1324,List 5,,0,3,1003,,5,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1324,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1324,List 5,,0,1,1009,,5,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
1324,List 5,,1,5,9514,,5,,7,They all have studied and they have all done so effectively.,,10,filler,9514,
1324,List 5,,1,,16,long,5,,3,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1324,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1324,List 5,,1,3,9314,,5,,7,Patricia agreed herself to host the party.,,13,filler,9314,
1324,List 5,,1,,15,long,5,,7,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1324,List 5,,1,4,9414,,5,,5,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1324,List 5,,1,1,9114,,5,,5,Tommy was punished Tommy.,,16,filler,9114,
1324,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1324,List 5,,1,,14,short,5,,7,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1324,List 5,,1,2,9214,,5,,3,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1324,List 5,,1,4,9424,,5,,6,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1324,List 5,,1,,13,short,5,,7,Who thought that the judge overruled the case?,nonisl,21,test,131,
1324,List 5,,1,3,9324,,5,,6,Next week appears that the strikers will be back to work.,,22,filler,9324,
1324,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1324,List 5,,2,4,9423,,5,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1324,List 5,,2,,12,long,5,,4,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1324,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1324,List 5,,2,2,9213,,5,,2,With the generals about a new approach the President talked.,,27,filler,9213,
1324,List 5,,2,3,9323,,5,,7,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1324,List 5,,2,,11,long,5,,6,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1324,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1324,List 5,,2,4,9413,,5,,6,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1324,List 5,,2,3,9313,,5,,7,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1324,List 5,,2,,10,short,5,,7,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1324,List 5,,2,1,9113,,5,,4,The hedges were trimmed the hedges.,,34,filler,9113,
1324,List 5,,2,,9,short,5,,7,Who thought that the general ordered the mission?,nonisl,35,test,91,
1324,List 5,,2,1,9123,,5,,2,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1324,List 5,,2,5,9513,,5,,6,They all have helped and they have all done so generously.,,37,filler,9513,
1324,List 5,I would tell by boss the truth that it wasnt mine.,,,,,,,,,,,,,
1324,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1324,List 5,,3,,8,long,5,,5,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1324,List 5,,3,2,9212,,5,,2,To the professor about my grade I talked.,,40,filler,9212,
1324,List 5,,3,4,9422,,5,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1324,List 5,,3,,7,long,5,,3,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1324,List 5,,3,4,9412,,5,,6,"If Kelly might have time, she will do it.",,43,filler,9412,
1324,List 5,,3,1,9122,,5,,1,What was that the movers would break feared by the family?,,44,filler,9122,
1324,List 5,,3,3,9322,,5,,6,Next week seems that Juan will be in town.,,45,filler,9322,
1324,List 5,,3,,6,short,5,,7,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1324,List 5,,3,3,9312,,5,,5,William planned himself to write a novel.,,47,filler,9312,
1324,List 5,,3,1,9112,,5,,2,The money was stolen the money.,,48,filler,9112,
1324,List 5,,3,5,9512,,5,,7,They all have finished and they have all done so efficiently.,,49,filler,9512,
1324,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
1324,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1324,List 5,,4,4,9411,,5,,3,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1324,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1324,List 5,,4,,4,long,5,,4,What did the teacher wonder why the student read?,isl,54,test,44,
1324,List 5,,4,4,9421,,5,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1324,List 5,,4,3,9311,,5,,5,John tried himself to win.,,56,filler,9311,
1324,List 5,,4,,3,long,5,,6,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1324,List 5,,4,1,9121,,5,,2,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1324,List 5,,4,3,9321,,5,,6,Yesterday seemed that John left.,,59,filler,9321,
1324,List 5,,4,,2,short,5,,7,Who wondered why the tenant repainted the room?,isl,60,test,22,
1324,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1324,List 5,,4,2,9211,,5,,3,To the neighbors about the noise the old man complained.,,62,filler,9211,
1324,List 5,,4,5,9511,,5,,7,They all have left and they have all done so deliberately.,,63,filler,9511,
1324,List 5,,4,,1,short,5,,7,Who thought that the chef burned the dish?,nonisl,64,test,11,
1324,List 5,,4,1,9111,,5,,3,John was kissed John.,,65,filler,9111,
1324,List 5,,,,,,,66625c2a81deebdb07872c9b,,,,,,,
1142,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1142,List 5,,0,1,1001,,5,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
1142,List 5,,0,4,1004,,5,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1142,List 5,,0,6,1006,,5,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1142,List 5,,0,2,1002,,5,,5,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1142,List 5,,0,5,1005,,5,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1142,List 5,,0,3,1003,,5,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
1142,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1142,List 5,,0,1,1009,,5,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
1142,List 5,,1,5,9514,,5,,5,They all have studied and they have all done so effectively.,,10,filler,9514,
1142,List 5,,1,,16,long,5,,5,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1142,List 5,,1,1,9124,,5,,3,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1142,List 5,,1,3,9314,,5,,5,Patricia agreed herself to host the party.,,13,filler,9314,
1142,List 5,,1,,15,long,5,,7,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1142,List 5,,1,4,9414,,5,,6,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1142,List 5,,1,1,9114,,5,,7,Tommy was punished Tommy.,,16,filler,9114,
1142,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1142,List 5,,1,,14,short,5,,7,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1142,List 5,,1,2,9214,,5,,5,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1142,List 5,,1,4,9424,,5,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1142,List 5,,1,,13,short,5,,7,Who thought that the judge overruled the case?,nonisl,21,test,131,
1142,List 5,,1,3,9324,,5,,6,Next week appears that the strikers will be back to work.,,22,filler,9324,
1142,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1142,List 5,,2,4,9423,,5,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1142,List 5,,2,,12,long,5,,5,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1142,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1142,List 5,,2,2,9213,,5,,3,With the generals about a new approach the President talked.,,27,filler,9213,
1142,List 5,,2,3,9323,,5,,6,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1142,List 5,,2,,11,long,5,,6,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1142,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1142,List 5,,2,4,9413,,5,,6,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1142,List 5,,2,3,9313,,5,,5,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1142,List 5,,2,,10,short,5,,7,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1142,List 5,,2,1,9113,,5,,3,The hedges were trimmed the hedges.,,34,filler,9113,
1142,List 5,,2,,9,short,5,,7,Who thought that the general ordered the mission?,nonisl,35,test,91,
1142,List 5,,2,1,9123,,5,,2,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1142,List 5,,2,5,9513,,5,,4,They all have helped and they have all done so generously.,,37,filler,9513,
1142,List 5,"I would be honest and tell them that the colleague did most of the work, and that they should get the raise.",,,,,,,,,,,,,
1142,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1142,List 5,,3,,8,long,5,,5,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1142,List 5,,3,2,9212,,5,,4,To the professor about my grade I talked.,,40,filler,9212,
1142,List 5,,3,4,9422,,5,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1142,List 5,,3,,7,long,5,,6,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1142,List 5,,3,4,9412,,5,,6,"If Kelly might have time, she will do it.",,43,filler,9412,
1142,List 5,,3,1,9122,,5,,5,What was that the movers would break feared by the family?,,44,filler,9122,
1142,List 5,,3,3,9322,,5,,6,Next week seems that Juan will be in town.,,45,filler,9322,
1142,List 5,,3,,6,short,5,,6,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1142,List 5,,3,3,9312,,5,,5,William planned himself to write a novel.,,47,filler,9312,
1142,List 5,,3,1,9112,,5,,3,The money was stolen the money.,,48,filler,9112,
1142,List 5,,3,5,9512,,5,,4,They all have finished and they have all done so efficiently.,,49,filler,9512,
1142,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
1142,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1142,List 5,,4,4,9411,,5,,6,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1142,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1142,List 5,,4,,4,long,5,,5,What did the teacher wonder why the student read?,isl,54,test,44,
1142,List 5,,4,4,9421,,5,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1142,List 5,,4,3,9311,,5,,5,John tried himself to win.,,56,filler,9311,
1142,List 5,,4,,3,long,5,,7,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1142,List 5,,4,1,9121,,5,,4,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1142,List 5,,4,3,9321,,5,,5,Yesterday seemed that John left.,,59,filler,9321,
1142,List 5,,4,,2,short,5,,7,Who wondered why the tenant repainted the room?,isl,60,test,22,
1142,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1142,List 5,,4,2,9211,,5,,4,To the neighbors about the noise the old man complained.,,62,filler,9211,
1142,List 5,,4,5,9511,,5,,5,They all have left and they have all done so deliberately.,,63,filler,9511,
1142,List 5,,4,,1,short,5,,7,Who thought that the chef burned the dish?,nonisl,64,test,11,
1142,List 5,,4,1,9111,,5,,3,John was kissed John.,,65,filler,9111,
1142,List 5,,,,,,,665766d4d4ef789b494b1afd,,,,,,,
1216,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1216,List 5,,0,1,1001,,5,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1216,List 5,,0,4,1004,,5,,2,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1216,List 5,,0,6,1006,,5,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1216,List 5,,0,2,1002,,5,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1216,List 5,,0,5,1005,,5,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1216,List 5,,0,3,1003,,5,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1216,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1216,List 5,,0,1,1009,,5,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1216,List 5,,1,5,9514,,5,,6,They all have studied and they have all done so effectively.,,10,filler,9514,
1216,List 5,,1,,16,long,5,,2,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1216,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1216,List 5,,1,3,9314,,5,,4,Patricia agreed herself to host the party.,,13,filler,9314,
1216,List 5,,1,,15,long,5,,5,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1216,List 5,,1,4,9414,,5,,3,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1216,List 5,,1,1,9114,,5,,1,Tommy was punished Tommy.,,16,filler,9114,
1216,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1216,List 5,,1,,14,short,5,,6,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1216,List 5,,1,2,9214,,5,,1,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1216,List 5,,1,4,9424,,5,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1216,List 5,,1,,13,short,5,,7,Who thought that the judge overruled the case?,nonisl,21,test,131,
1216,List 5,,1,3,9324,,5,,2,Next week appears that the strikers will be back to work.,,22,filler,9324,
1216,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1216,List 5,,2,4,9423,,5,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1216,List 5,,2,,12,long,5,,2,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1216,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1216,List 5,,2,2,9213,,5,,1,With the generals about a new approach the President talked.,,27,filler,9213,
1216,List 5,,2,3,9323,,5,,3,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1216,List 5,,2,,11,long,5,,6,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1216,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1216,List 5,,2,4,9413,,5,,6,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1216,List 5,,2,3,9313,,5,,4,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1216,List 5,,2,,10,short,5,,7,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1216,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
1216,List 5,,2,,9,short,5,,7,Who thought that the general ordered the mission?,nonisl,35,test,91,
1216,List 5,,2,1,9123,,5,,1,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1216,List 5,,2,5,9513,,5,,6,They all have helped and they have all done so generously.,,37,filler,9513,
1216,List 5,Graciously accept the raise and give the colleague due credit.,,,,,,,,,,,,,
1216,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1216,List 5,,3,,8,long,5,,3,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1216,List 5,,3,2,9212,,5,,2,To the professor about my grade I talked.,,40,filler,9212,
1216,List 5,,3,4,9422,,5,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1216,List 5,,3,,7,long,5,,7,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1216,List 5,,3,4,9412,,5,,4,"If Kelly might have time, she will do it.",,43,filler,9412,
1216,List 5,,3,1,9122,,5,,1,What was that the movers would break feared by the family?,,44,filler,9122,
1216,List 5,,3,3,9322,,5,,2,Next week seems that Juan will be in town.,,45,filler,9322,
1216,List 5,,3,,6,short,5,,3,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1216,List 5,,3,3,9312,,5,,2,William planned himself to write a novel.,,47,filler,9312,
1216,List 5,,3,1,9112,,5,,1,The money was stolen the money.,,48,filler,9112,
1216,List 5,,3,5,9512,,5,,2,They all have finished and they have all done so efficiently.,,49,filler,9512,
1216,List 5,,3,,5,short,5,,7,Who thought that the assistant copied the file?,nonisl,50,test,51,
1216,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1216,List 5,,4,4,9411,,5,,6,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1216,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1216,List 5,,4,,4,long,5,,4,What did the teacher wonder why the student read?,isl,54,test,44,
1216,List 5,,4,4,9421,,5,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1216,List 5,,4,3,9311,,5,,4,John tried himself to win.,,56,filler,9311,
1216,List 5,,4,,3,long,5,,6,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1216,List 5,,4,1,9121,,5,,2,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1216,List 5,,4,3,9321,,5,,2,Yesterday seemed that John left.,,59,filler,9321,
1216,List 5,,4,,2,short,5,,5,Who wondered why the tenant repainted the room?,isl,60,test,22,
1216,List 5,,4,7,9711,,5,,7,Kerry attempted to study physics.,,61,filler,9711,
1216,List 5,,4,2,9211,,5,,2,To the neighbors about the noise the old man complained.,,62,filler,9211,
1216,List 5,,4,5,9511,,5,,6,They all have left and they have all done so deliberately.,,63,filler,9511,
1216,List 5,,4,,1,short,5,,7,Who thought that the chef burned the dish?,nonisl,64,test,11,
1216,List 5,,4,1,9111,,5,,1,John was kissed John.,,65,filler,9111,
1216,List 5,,,,,,,656e9941c494481576133163,,,,,,,
1460,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1460,List 5,,0,1,1001,,5,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1460,List 5,,0,4,1004,,5,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1460,List 5,,0,6,1006,,5,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1460,List 5,,0,2,1002,,5,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1460,List 5,,0,5,1005,,5,,2,All the men seem to have all eaten supper.,,6,practice,1005,
1460,List 5,,0,3,1003,,5,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
1460,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1460,List 5,,0,1,1009,,5,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
1460,List 5,,1,5,9514,,5,,5,They all have studied and they have all done so effectively.,,10,filler,9514,
1460,List 5,,1,,16,long,5,,4,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1460,List 5,,1,1,9124,,5,,2,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1460,List 5,,1,3,9314,,5,,3,Patricia agreed herself to host the party.,,13,filler,9314,
1460,List 5,,1,,15,long,5,,5,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1460,List 5,,1,4,9414,,5,,6,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1460,List 5,,1,1,9114,,5,,2,Tommy was punished Tommy.,,16,filler,9114,
1460,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1460,List 5,,1,,14,short,5,,4,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1460,List 5,,1,2,9214,,5,,2,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1460,List 5,,1,4,9424,,5,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1460,List 5,,1,,13,short,5,,4,Who thought that the judge overruled the case?,nonisl,21,test,131,
1460,List 5,,1,3,9324,,5,,5,Next week appears that the strikers will be back to work.,,22,filler,9324,
1460,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1460,List 5,,2,4,9423,,5,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1460,List 5,,2,,12,long,5,,3,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1460,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1460,List 5,,2,2,9213,,5,,2,With the generals about a new approach the President talked.,,27,filler,9213,
1460,List 5,,2,3,9323,,5,,4,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1460,List 5,,2,,11,long,5,,3,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1460,List 5,,2,7,9713,,5,,6,Vivian attempted to write stories.,,30,filler,9713,
1460,List 5,,2,4,9413,,5,,5,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1460,List 5,,2,3,9313,,5,,6,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1460,List 5,,2,,10,short,5,,4,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1460,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
1460,List 5,,2,,9,short,5,,5,Who thought that the general ordered the mission?,nonisl,35,test,91,
1460,List 5,,2,1,9123,,5,,2,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1460,List 5,,2,5,9513,,5,,5,They all have helped and they have all done so generously.,,37,filler,9513,
1460,List 5,I would take the raise,,,,,,,,,,,,,
1460,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1460,List 5,,3,,8,long,5,,3,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1460,List 5,,3,2,9212,,5,,1,To the professor about my grade I talked.,,40,filler,9212,
1460,List 5,,3,4,9422,,5,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1460,List 5,,3,,7,long,5,,2,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1460,List 5,,3,4,9412,,5,,4,"If Kelly might have time, she will do it.",,43,filler,9412,
1460,List 5,,3,1,9122,,5,,3,What was that the movers would break feared by the family?,,44,filler,9122,
1460,List 5,,3,3,9322,,5,,4,Next week seems that Juan will be in town.,,45,filler,9322,
1460,List 5,,3,,6,short,5,,4,Who wondered why the suspect stole the necklace?,isl,46,test,62,
1460,List 5,,3,3,9312,,5,,4,William planned himself to write a novel.,,47,filler,9312,
1460,List 5,,3,1,9112,,5,,7,The money was stolen the money.,,48,filler,9112,
1460,List 5,,3,5,9512,,5,,4,They all have finished and they have all done so efficiently.,,49,filler,9512,
1460,List 5,,3,,5,short,5,,5,Who thought that the assistant copied the file?,nonisl,50,test,51,
1460,List 5,,3,7,9712,,5,,7,Brittany attempted to touch the porcupine.,,51,filler,9712,
1460,List 5,,4,4,9411,,5,,3,"If frankly he's unable to cope, we'll have to replace him.",,52,filler,9411,
1460,List 5,,4,7,9721,,5,,7,I hate eating sushi.,,53,filler,9721,
1460,List 5,,4,,4,long,5,,3,What did the teacher wonder why the student read?,isl,54,test,44,
1460,List 5,,4,4,9421,,5,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,55,filler,9421,
1460,List 5,,4,3,9311,,5,,1,John tried himself to win.,,56,filler,9311,
1460,List 5,,4,,3,long,5,,3,What did the coach think that the gymnast practiced?,nonisl,57,test,33,
1460,List 5,,4,1,9121,,5,,3,Who was that the principal would fire expected by the reporters?,,58,filler,9121,
1460,List 5,,4,3,9321,,5,,2,Yesterday seemed that John left.,,59,filler,9321,
1460,List 5,,4,,2,short,5,,5,Who wondered why the tenant repainted the room?,isl,60,test,22,
1460,List 5,,4,7,9711,,5,,6,Kerry attempted to study physics.,,61,filler,9711,
1460,List 5,,4,2,9211,,5,,1,To the neighbors about the noise the old man complained.,,62,filler,9211,
1460,List 5,,4,5,9511,,5,,4,They all have left and they have all done so deliberately.,,63,filler,9511,
1460,List 5,,4,,1,short,5,,5,Who thought that the chef burned the dish?,nonisl,64,test,11,
1460,List 5,,4,1,9111,,5,,2,John was kissed John.,,65,filler,9111,
1460,List 5,,,,,,,614e2446523bb49af662fb62,,,,,,,
1316,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1316,List 5,,0,1,1001,,5,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1316,List 5,,0,4,1004,,5,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1316,List 5,,0,6,1006,,5,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1316,List 5,,0,2,1002,,5,,5,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1316,List 5,,0,5,1005,,5,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1316,List 5,,0,3,1003,,5,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1316,List 5,,0,7,1008,,5,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1316,List 5,,0,1,1009,,5,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1316,List 5,,1,5,9514,,5,,5,They all have studied and they have all done so effectively.,,10,filler,9514,
1316,List 5,,1,,16,long,5,,2,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1316,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1316,List 5,,1,3,9314,,5,,5,Patricia agreed herself to host the party.,,13,filler,9314,
1316,List 5,,1,,15,long,5,,5,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1316,List 5,,1,4,9414,,5,,6,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1316,List 5,,1,1,9114,,5,,1,Tommy was punished Tommy.,,16,filler,9114,
1316,List 5,,1,7,9714,,5,,7,Tommy attempted to take a picture.,,17,filler,9714,
1316,List 5,,1,,14,short,5,,2,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1316,List 5,,1,2,9214,,5,,2,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1316,List 5,,1,4,9424,,5,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1316,List 5,,1,,13,short,5,,6,Who thought that the judge overruled the case?,nonisl,21,test,131,
1316,List 5,,1,3,9324,,5,,6,Next week appears that the strikers will be back to work.,,22,filler,9324,
1316,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1316,List 5,,2,4,9423,,5,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1316,List 5,,2,,12,long,5,,1,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1316,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1316,List 5,,2,2,9213,,5,,1,With the generals about a new approach the President talked.,,27,filler,9213,
