workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1103,List 3,,,,,,,60ce5270f1695ea416c25fc3,,,,,,,
1111,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1111,List 3,,0,1,1001,,3,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
1111,List 3,,0,4,1004,,3,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1111,List 3,,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1111,List 3,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1111,List 3,,0,5,1005,,3,,4,All the men seem to have all eaten supper.,,6,practice,1005,
1111,List 3,,0,3,1003,,3,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1111,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1111,List 3,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1111,List 3,,1,5,9513,,3,,7,They all have helped and they have all done so generously.,,10,filler,9513,
1111,List 3,,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1111,List 3,,1,,9,long,3,,7,What did the soldier think that the general ordered?,nonisl,12,test,93,
1111,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1111,List 3,,1,,10,long,3,,4,What did the nurse wonder why the doctor prescribed?,isl,14,test,104,
1111,List 3,,1,3,9313,,3,,5,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1111,List 3,,1,4,9413,,3,,4,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1111,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1111,List 3,,1,,11,short,3,,7,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
1111,List 3,,1,3,9323,,3,,5,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1111,List 3,,1,2,9213,,3,,2,With the generals about a new approach the President talked.,,20,filler,9213,
1111,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1111,List 3,,1,,12,short,3,,4,Who wondered why the politician ignored the recommendation?,isl,22,test,122,
1111,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1111,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1111,List 3,,2,3,9324,,3,,7,Next week appears that the strikers will be back to work.,,25,filler,9324,
1111,List 3,,2,,13,long,3,,7,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
1111,List 3,,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1111,List 3,,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1111,List 3,,2,,14,long,3,,3,What did the carpenter wonder why the architect modified?,isl,29,test,144,
1111,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1111,List 3,,2,1,9114,,3,,5,Tommy was punished Tommy.,,31,filler,9114,
1111,List 3,,2,4,9414,,3,,6,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1111,List 3,,2,,15,short,3,,6,Who thought that the patient contracted the disease?,nonisl,33,test,151,
1111,List 3,,2,3,9314,,3,,6,Patricia agreed herself to host the party.,,34,filler,9314,
1111,List 3,,2,1,9124,,3,,3,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1111,List 3,,2,,16,short,3,,4,Who wondered why the customer ordered the drink?,isl,36,test,162,
1111,List 3,,2,5,9514,,3,,4,They all have studied and they have all done so effectively.,,37,filler,9514,
1111,List 3,I wouldn't accept the raise from my boss. ,,,,,,,,,,,,,
1111,List 3,,3,1,9111,,3,,3,John was kissed John.,,38,filler,9111,
1111,List 3,,3,,1,long,3,,3,What did the waiter think that the chef burned?,nonisl,39,test,13,
1111,List 3,,3,5,9511,,3,,3,They all have left and they have all done so deliberately.,,40,filler,9511,
1111,List 3,,3,2,9211,,3,,3,To the neighbors about the noise the old man complained.,,41,filler,9211,
1111,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1111,List 3,,3,,2,long,3,,3,What did the landlord wonder why the tenant repainted?,isl,43,test,24,
1111,List 3,,3,3,9321,,3,,4,Yesterday seemed that John left.,,44,filler,9321,
1111,List 3,,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1111,List 3,,3,,3,short,3,,4,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
1111,List 3,,3,3,9311,,3,,5,John tried himself to win.,,47,filler,9311,
1111,List 3,,3,4,9421,,3,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1111,List 3,,3,,4,short,3,,5,Who wondered why the student read the book?,isl,49,test,42,
1111,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1111,List 3,,3,4,9411,,3,,7,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1111,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1111,List 3,,4,,5,long,3,,6,What did the manager think that the assistant copied?,nonisl,53,test,53,
1111,List 3,,4,5,9512,,3,,3,They all have finished and they have all done so efficiently.,,54,filler,9512,
1111,List 3,,4,1,9112,,3,,3,The money was stolen the money.,,55,filler,9112,
1111,List 3,,4,3,9312,,3,,3,William planned himself to write a novel.,,56,filler,9312,
1111,List 3,,4,,6,long,3,,3,What did the detective wonder why the suspect stole?,isl,57,test,64,
1111,List 3,,4,3,9322,,3,,4,Next week seems that Juan will be in town.,,58,filler,9322,
1111,List 3,,4,1,9122,,3,,3,What was that the movers would break feared by the family?,,59,filler,9122,
1111,List 3,,4,4,9412,,3,,5,"If Kelly might have time, she will do it.",,60,filler,9412,
1111,List 3,,4,,7,short,3,,5,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
1111,List 3,,4,4,9422,,3,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1111,List 3,,4,2,9212,,3,,2,To the professor about my grade I talked.,,63,filler,9212,
1111,List 3,,4,,8,short,3,,2,Who wondered why the reporter plagiarized the article?,isl,64,test,82,
1111,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1111,List 3,,,,,,,66840ae9bbd0d2a9f736e992,,,,,,,
1120,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1120,List 3,,0,1,1001,,3,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
1120,List 3,,0,4,1004,,3,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1120,List 3,,0,6,1006,,3,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1120,List 3,,0,2,1002,,3,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1120,List 3,,0,5,1005,,3,,4,All the men seem to have all eaten supper.,,6,practice,1005,
1120,List 3,,0,3,1003,,3,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1120,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1120,List 3,,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
1120,List 3,,1,5,9513,,3,,5,They all have helped and they have all done so generously.,,10,filler,9513,
1120,List 3,,1,1,9123,,3,,2,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1120,List 3,,1,,9,long,3,,6,What did the soldier think that the general ordered?,nonisl,12,test,93,
1120,List 3,,1,1,9113,,3,,2,The hedges were trimmed the hedges.,,13,filler,9113,
1120,List 3,,1,,10,long,3,,3,What did the nurse wonder why the doctor prescribed?,isl,14,test,104,
1120,List 3,,1,3,9313,,3,,4,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1120,List 3,,1,4,9413,,3,,3,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1120,List 3,,1,7,9713,,3,,6,Vivian attempted to write stories.,,17,filler,9713,
1120,List 3,,1,,11,short,3,,7,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
1120,List 3,,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1120,List 3,,1,2,9213,,3,,2,With the generals about a new approach the President talked.,,20,filler,9213,
1120,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1120,List 3,,1,,12,short,3,,6,Who wondered why the politician ignored the recommendation?,isl,22,test,122,
1120,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1120,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1120,List 3,,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
1120,List 3,,2,,13,long,3,,5,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
1120,List 3,,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1120,List 3,,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1120,List 3,,2,,14,long,3,,3,What did the carpenter wonder why the architect modified?,isl,29,test,144,
1120,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1120,List 3,,2,1,9114,,3,,2,Tommy was punished Tommy.,,31,filler,9114,
1120,List 3,,2,4,9414,,3,,5,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1120,List 3,,2,,15,short,3,,7,Who thought that the patient contracted the disease?,nonisl,33,test,151,
1120,List 3,,2,3,9314,,3,,5,Patricia agreed herself to host the party.,,34,filler,9314,
1120,List 3,,2,1,9124,,3,,2,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1120,List 3,,2,,16,short,3,,7,Who wondered why the customer ordered the drink?,isl,36,test,162,
1120,List 3,,2,5,9514,,3,,6,They all have studied and they have all done so effectively.,,37,filler,9514,
1120,List 3,accept it,,,,,,,,,,,,,
1120,List 3,,3,1,9111,,3,,2,John was kissed John.,,38,filler,9111,
1120,List 3,,3,,1,long,3,,5,What did the waiter think that the chef burned?,nonisl,39,test,13,
1120,List 3,,3,5,9511,,3,,6,They all have left and they have all done so deliberately.,,40,filler,9511,
1120,List 3,,3,2,9211,,3,,2,To the neighbors about the noise the old man complained.,,41,filler,9211,
1120,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1120,List 3,,3,,2,long,3,,3,What did the landlord wonder why the tenant repainted?,isl,43,test,24,
1120,List 3,,3,3,9321,,3,,4,Yesterday seemed that John left.,,44,filler,9321,
1120,List 3,,3,1,9121,,3,,2,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1120,List 3,,3,,3,short,3,,7,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
1120,List 3,,3,3,9311,,3,,5,John tried himself to win.,,47,filler,9311,
1120,List 3,,3,4,9421,,3,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1120,List 3,,3,,4,short,3,,7,Who wondered why the student read the book?,isl,49,test,42,
1120,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1120,List 3,,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1120,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1120,List 3,,4,,5,long,3,,6,What did the manager think that the assistant copied?,nonisl,53,test,53,
1120,List 3,,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
1120,List 3,,4,1,9112,,3,,3,The money was stolen the money.,,55,filler,9112,
1120,List 3,,4,3,9312,,3,,3,William planned himself to write a novel.,,56,filler,9312,
1120,List 3,,4,,6,long,3,,2,What did the detective wonder why the suspect stole?,isl,57,test,64,
1120,List 3,,4,3,9322,,3,,7,Next week seems that Juan will be in town.,,58,filler,9322,
1120,List 3,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1120,List 3,,4,4,9412,,3,,6,"If Kelly might have time, she will do it.",,60,filler,9412,
1120,List 3,,4,,7,short,3,,7,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
1120,List 3,,4,4,9422,,3,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1120,List 3,,4,2,9212,,3,,3,To the professor about my grade I talked.,,63,filler,9212,
1120,List 3,,4,,8,short,3,,7,Who wondered why the reporter plagiarized the article?,isl,64,test,82,
1120,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1120,List 3,,,,,,,666559ee75c8f0bb96300cae,,,,,,,
1110,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1110,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1110,List 8,,0,4,1004,,8,,7,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1110,List 8,,0,6,1006,,8,,1,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1110,List 8,,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1110,List 8,,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1110,List 8,,0,3,1003,,8,,7,They consider a teacher of Chris geeky.,,7,practice,1003,
1110,List 8,,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1110,List 8,,0,1,1009,,8,,7,There might mice seem to be in the cupboard.,,9,practice,1009,
1110,List 8,,1,4,9423,,8,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
1110,List 8,,1,,12,long,8,,2,What did the scientist think that the politician ignored?,nonisl,11,test,123,
1110,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
1110,List 8,,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
1110,List 8,,1,3,9323,,8,,7,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
1110,List 8,,1,,11,short,8,,7,Who wondered why the babysitter washed the bottle?,isl,15,test,112,
1110,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
1110,List 8,,1,4,9413,,8,,7,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
1110,List 8,,1,3,9313,,8,,7,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
1110,List 8,,1,,10,short,8,,7,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
1110,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
1110,List 8,,1,,9,long,8,,1,What did the soldier wonder why the general ordered?,isl,21,test,94,
1110,List 8,,1,1,9123,,8,,5,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
1110,List 8,,1,5,9513,,8,,7,They all have helped and they have all done so generously.,,23,filler,9513,
1110,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
1110,List 8,,2,,8,long,8,,7,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
1110,List 8,,2,2,9212,,8,,2,To the professor about my grade I talked.,,26,filler,9212,
1110,List 8,,2,4,9422,,8,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
1110,List 8,,2,,7,short,8,,7,Who wondered why the guard intercepted the shipment?,isl,28,test,72,
1110,List 8,,2,4,9412,,8,,7,"If Kelly might have time, she will do it.",,29,filler,9412,
1110,List 8,,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
1110,List 8,,2,3,9322,,8,,7,Next week seems that Juan will be in town.,,31,filler,9322,
1110,List 8,,2,,6,short,8,,7,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
1110,List 8,,2,3,9312,,8,,7,William planned himself to write a novel.,,33,filler,9312,
1110,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
1110,List 8,,2,5,9512,,8,,7,They all have finished and they have all done so efficiently.,,35,filler,9512,
1110,List 8,,2,,5,long,8,,1,What did the manager wonder why the assistant copied?,isl,36,test,54,
1110,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
1110,List 8,Nothing ,,,,,,,,,,,,,
1110,List 8,,3,4,9411,,8,,7,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
1110,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
1110,List 8,,3,,4,long,8,,1,What did the teacher think that the student read?,nonisl,40,test,43,
1110,List 8,,3,4,9421,,8,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
1110,List 8,,3,3,9311,,8,,1,John tried himself to win.,,42,filler,9311,
1110,List 8,,3,,3,short,8,,7,Who wondered why the gymnast practiced the routine?,isl,43,test,32,
1110,List 8,,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
1110,List 8,,3,3,9321,,8,,7,Yesterday seemed that John left.,,45,filler,9321,
1110,List 8,,3,,2,short,8,,7,Who thought that the tenant repainted the room?,nonisl,46,test,21,
1110,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
1110,List 8,,3,2,9211,,8,,1,To the neighbors about the noise the old man complained.,,48,filler,9211,
1110,List 8,,3,5,9511,,8,,7,They all have left and they have all done so deliberately.,,49,filler,9511,
1110,List 8,,3,,1,long,8,,1,What did the waiter wonder why the chef burned?,isl,50,test,14,
1110,List 8,,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
1110,List 8,,4,5,9514,,8,,7,They all have studied and they have all done so effectively.,,52,filler,9514,
1110,List 8,,4,,16,long,8,,1,What did the bartender think that the customer ordered?,nonisl,53,test,163,
1110,List 8,,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
1110,List 8,,4,3,9314,,8,,1,Patricia agreed herself to host the party.,,55,filler,9314,
1110,List 8,,4,,15,short,8,,7,Who wondered why the patient contracted the disease?,isl,56,test,152,
1110,List 8,,4,4,9414,,8,,4,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
1110,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
1110,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
1110,List 8,,4,,14,short,8,,7,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
1110,List 8,,4,2,9214,,8,,1,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
1110,List 8,,4,4,9424,,8,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
1110,List 8,,4,,13,long,8,,1,What did the prosecutor wonder why the judge overruled?,isl,63,test,134,
1110,List 8,,4,3,9324,,8,,1,Next week appears that the strikers will be back to work.,,64,filler,9324,
1110,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
1110,List 8,,,,,,,66b655be554580686d94ab0d,,,,,,,
1119,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1119,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1119,List 8,,0,4,1004,,8,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1119,List 8,,0,6,1006,,8,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1119,List 8,,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1119,List 8,,0,5,1005,,8,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1119,List 8,,0,3,1003,,8,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1119,List 8,,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1119,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1119,List 8,,1,4,9423,,8,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
1119,List 8,,1,,12,long,8,,7,What did the scientist think that the politician ignored?,nonisl,11,test,123,
1119,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
1119,List 8,,1,2,9213,,8,,1,With the generals about a new approach the President talked.,,13,filler,9213,
1119,List 8,,1,3,9323,,8,,3,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
1119,List 8,,1,,11,short,8,,6,Who wondered why the babysitter washed the bottle?,isl,15,test,112,
1119,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
1119,List 8,,1,4,9413,,8,,4,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
1119,List 8,,1,3,9313,,8,,2,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
1119,List 8,,1,,10,short,8,,7,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
1119,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
1119,List 8,,1,,9,long,8,,2,What did the soldier wonder why the general ordered?,isl,21,test,94,
1119,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
1119,List 8,,1,5,9513,,8,,4,They all have helped and they have all done so generously.,,23,filler,9513,
1119,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
1119,List 8,,2,,8,long,8,,7,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
1119,List 8,,2,2,9212,,8,,1,To the professor about my grade I talked.,,26,filler,9212,
1119,List 8,,2,4,9422,,8,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
1119,List 8,,2,,7,short,8,,6,Who wondered why the guard intercepted the shipment?,isl,28,test,72,
1119,List 8,,2,4,9412,,8,,1,"If Kelly might have time, she will do it.",,29,filler,9412,
1119,List 8,,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
1119,List 8,,2,3,9322,,8,,1,Next week seems that Juan will be in town.,,31,filler,9322,
1119,List 8,,2,,6,short,8,,7,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
1119,List 8,,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
1119,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
1119,List 8,,2,5,9512,,8,,7,They all have finished and they have all done so efficiently.,,35,filler,9512,
1119,List 8,,2,,5,long,8,,1,What did the manager wonder why the assistant copied?,isl,36,test,54,
1119,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
1119,List 8,Tell my boss that mu colleague did most of the work. ,,,,,,,,,,,,,
1119,List 8,,3,4,9411,,8,,2,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
1119,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
1119,List 8,,3,,4,long,8,,6,What did the teacher think that the student read?,nonisl,40,test,43,
1119,List 8,,3,4,9421,,8,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
1119,List 8,,3,3,9311,,8,,1,John tried himself to win.,,42,filler,9311,
1119,List 8,,3,,3,short,8,,7,Who wondered why the gymnast practiced the routine?,isl,43,test,32,
1119,List 8,,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
1119,List 8,,3,3,9321,,8,,1,Yesterday seemed that John left.,,45,filler,9321,
1119,List 8,,3,,2,short,8,,7,Who thought that the tenant repainted the room?,nonisl,46,test,21,
1119,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
1119,List 8,,3,2,9211,,8,,1,To the neighbors about the noise the old man complained.,,48,filler,9211,
1119,List 8,,3,5,9511,,8,,7,They all have left and they have all done so deliberately.,,49,filler,9511,
1119,List 8,,3,,1,long,8,,2,What did the waiter wonder why the chef burned?,isl,50,test,14,
1119,List 8,,3,1,9111,,8,,7,John was kissed John.,,51,filler,9111,
1119,List 8,,4,5,9514,,8,,7,They all have studied and they have all done so effectively.,,52,filler,9514,
1119,List 8,,4,,16,long,8,,7,What did the bartender think that the customer ordered?,nonisl,53,test,163,
1119,List 8,,4,1,9124,,8,,2,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
1119,List 8,,4,3,9314,,8,,1,Patricia agreed herself to host the party.,,55,filler,9314,
1119,List 8,,4,,15,short,8,,7,Who wondered why the patient contracted the disease?,isl,56,test,152,
1119,List 8,,4,4,9414,,8,,3,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
1119,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
1119,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
1119,List 8,,4,,14,short,8,,7,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
1119,List 8,,4,2,9214,,8,,1,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
1119,List 8,,4,4,9424,,8,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
1119,List 8,,4,,13,long,8,,3,What did the prosecutor wonder why the judge overruled?,isl,63,test,134,
1119,List 8,,4,3,9324,,8,,1,Next week appears that the strikers will be back to work.,,64,filler,9324,
1119,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
1119,List 8,,,,,,,66303e673635423378ae6ac3,,,,,,,
1102,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1102,List 8,,0,1,1001,,8,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1102,List 8,,0,4,1004,,8,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1102,List 8,,0,6,1006,,8,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1102,List 8,,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1102,List 8,,0,5,1005,,8,,4,All the men seem to have all eaten supper.,,6,practice,1005,
1102,List 8,,0,3,1003,,8,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1102,List 8,,0,7,1008,,8,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
1102,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1102,List 8,,1,4,9423,,8,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
1102,List 8,,1,,12,long,8,,4,What did the scientist think that the politician ignored?,nonisl,11,test,123,
1102,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
1102,List 8,,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
1102,List 8,,1,3,9323,,8,,4,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
1102,List 8,,1,,11,short,8,,5,Who wondered why the babysitter washed the bottle?,isl,15,test,112,
1102,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
1102,List 8,,1,4,9413,,8,,4,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
1102,List 8,,1,3,9313,,8,,2,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
1102,List 8,,1,,10,short,8,,6,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
1102,List 8,,1,1,9113,,8,,3,The hedges were trimmed the hedges.,,20,filler,9113,
1102,List 8,,1,,9,long,8,,2,What did the soldier wonder why the general ordered?,isl,21,test,94,
1102,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
